cluster_id,user_id,messages,users,unmet_need,name,top_terms,color_hex
3,814c326dbf2d,1,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
2,817b33c4e195,1,1,-2.2794586916132737,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
4,822956e2ebde,2,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
1,824fac26ef86,9,1,2.4726762808028107,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
5,8298f5a136dd,2,1,2.6558751917559964,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
1,82b630c8ef69,3,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
7,82bbe02beb1c,2,1,2.6558751917559964,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
6,82e37a8b57e0,2,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
5,82f51280bea1,1,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
6,839a27087ef6,3,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
2,839f912ebc05,8,1,0.6954611824774228,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
7,84341a8e0b7e,3,1,-1.2616975863533668,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
7,8483c94fc824,2,1,-1.2616975863533668,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
1,84939de291ed,7,1,2.7214110603653094,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
2,84f907fe90b6,6,1,-2.2794586916132737,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
0,8515b9337673,2,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
1,851cf3b82b01,4,1,0.5859710672980483,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
3,85712e24ea1a,1,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
2,85d2f69e7025,4,1,-0.32067230255859186,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
4,8606c93e8215,1,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
6,8615c2d14f34,2,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
6,86589ef84d58,2,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
2,866fdeb1a0de,2,1,-1.5267736298454968,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
1,868583471b48,3,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
6,874ab9c8c13c,1,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
4,87592a2a6465,1,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
1,8759feb68258,6,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
2,875ddd21c83a,6,1,0.33225649379296857,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
4,877f45c963ca,3,1,1.3500175990528753,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
3,87f5ad4d1e03,2,1,2.6558751917559964,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
5,883becdeb2ac,2,1,2.6558751917559964,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
7,886c4de0e15e,2,1,-1.2616975863533668,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
1,88798bf22b1d,2,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
4,887c031b831d,1,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
4,88bf03d80863,3,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
6,88d62e8e059f,5,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
6,88e3815baa87,3,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
1,89738eae7ba7,4,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
6,898bdb72ffa7,6,1,3.019079880440451,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
0,8a74e17e6243,2,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
7,8adfd0f355e9,2,1,-1.2616975863533668,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
5,8b1e864a8753,3,1,1.3500175990528753,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
2,8b58df4b6959,4,1,-0.32067230255859186,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
2,8b5e8d22c93a,6,1,-2.2794586916132737,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
6,8ba79bdd901a,1,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
1,8c55a7380118,9,1,3.343248009271558,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
6,8cadaabfc46b,6,1,1.7132222877373298,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
1,8cbaa78b7f53,2,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
2,8cc3e6296d4b,2,1,1.6381140864960895,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
0,8cf5c750e3a9,1,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
2,8d209885c75b,10,1,3.0460048493430407,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
5,8d99fc65f5d8,1,1,-4.913856407800492,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
2,8db3a161dfe0,3,1,-2.2794586916132737,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
5,8defdff024fe,9,1,-0.3911258578846195,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
5,8dfd0b293cb4,2,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
1,8e550e7fc89a,5,1,-0.3719074224660493,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
0,8e58449c3754,6,1,0.044160006349754276,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
2,8e5b3257d1da,8,1,-0.32067230255859186,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
1,8f17e48d5f7e,4,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
6,8f22a38fba39,1,1,6.573447969865362,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
2,8f8014dd3ca2,3,1,0.33225649379296857,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
5,8f94e95702e9,3,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
1,8fb35ab03ccb,2,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
4,8fba22e0d099,2,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
5,8fd38bd038b5,1,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
4,8fda8f0e5106,7,1,-0.1423910783221202,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
2,902fa97f667e,4,1,-2.2794586916132737,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
0,9034f08998f0,1,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
3,9073c17379d1,4,1,1.7132222877373298,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
0,90a9c5ed7580,2,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
0,90b569f486eb,2,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
2,90eb8eb3336a,5,1,-0.7124295803695282,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
0,91098e83c5d9,2,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
5,91aba0850082,3,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
3,91eb0e40a414,2,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
4,91f1d0aea4de,2,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
3,91ff28da6cfe,1,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
1,9205d99e1575,3,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
2,920726b4a7d0,4,1,-2.2794586916132737,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
6,924d9c35fc08,9,1,3.4543657446748246,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
6,9293ff00b6ee,2,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
4,92b37813436b,1,1,6.573447969865362,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
2,92c906ae713f,2,1,5.555686864605455,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
1,92d7b0a9f8fc,5,1,4.736162774821554,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
3,92d93d16ccf9,1,1,6.573447969865362,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
3,92ff5182ff53,4,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
3,930b60a9ec31,2,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
1,932b8454df7d,4,1,3.560890941388745,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
1,9345677b0964,6,1,1.602104552334063,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
0,93793a5c59bd,1,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
6,93b56b2abdba,2,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
2,93ec90685c9f,12,1,0.6954611824774228,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
1,946815b7a988,3,1,1.2388998636496087,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
5,9495fff13123,3,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
1,94b7a86b0c3f,8,1,1.602104552334063,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
6,95475686c6e8,5,1,0.3053315248903787,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
3,96045bc947b3,1,1,6.573447969865362,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
6,963a564234a7,4,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
0,969fcebd33ec,1,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
0,96bf8e4f69fa,1,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
2,96cae25a3eb7,21,1,2.1943505829326977,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
1,970c5e6500df,3,1,3.850615049055851,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
7,9716f9eb2deb,3,1,1.3500175990528753,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
4,97727500e60a,5,1,3.4393897473778696,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
0,9802841c02ed,1,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
2,987992302be3,7,1,-1.160152183582027,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
6,991321e4e058,1,1,6.573447969865362,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
0,99527ac5570a,3,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
1,995ce800305d,5,1,-3.3468272965567465,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
5,996db8423a02,9,1,3.0911610559903706,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
0,99af89ba8f3b,2,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
0,99d748af0cc0,1,1,6.573447969865362,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
1,9a3341e384e1,3,1,3.850615049055851,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
5,9a84005c901c,4,1,0.697088802701315,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
4,9a9909a709cd,3,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
4,9b0075cc6b91,2,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
5,9b2ccbb84f4f,3,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
5,9b8814417d9b,2,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
5,9b97805bcedb,2,1,2.6558751917559964,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
5,9bb0bde5b746,1,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
3,9bc3f350074c,2,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
0,9c3257084b94,1,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
3,9c3fdfa26e1c,1,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
7,9c6992dafeae,2,1,-1.2616975863533668,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
4,9c79fc78d797,2,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
1,9c7a3cc59688,4,1,1.602104552334063,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
7,9c7d2b9f7321,1,1,-1.2616975863533668,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
3,9c9245ec7777,3,1,1.3500175990528753,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
2,9ca5279f044f,5,1,-0.7124295803695282,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
0,9ceba850c5ea,1,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
3,9d01e11966f7,2,1,2.6558751917559964,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
6,9d06a9320c10,4,1,1.7132222877373298,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
1,9d1a7452fdbf,5,1,1.7612429007308574,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
4,9d46ea5d0c26,1,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
1,9d5222baadcf,4,1,2.54475745635273,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
5,9d7b24a63bc5,5,1,3.2802513989810755,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
2,9d8a3f92a7aa,7,1,1.8147676905086694,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
0,9d99509f5976,2,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
4,9de723d55df3,3,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
4,9e43124c2957,1,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
1,9e4727f44f04,3,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
4,9e9bfc052bc8,5,1,0.3053315248903787,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
1,9ec54a2a09b9,6,1,4.213819737740305,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
0,9ef3cc352336,1,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
7,9f2d3768beb5,1,1,-1.2616975863533668,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
2,9f55b7f98d0c,10,1,2.4216286421179625,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
5,9f690905e4e2,2,1,2.6558751917559964,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
1,9fc2d4ba36e4,7,1,-0.2535088137253869,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
2,9fc9dc6b6c7d,11,1,-0.14260081264453003,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
5,9fcefbf202de,3,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
4,a02ba6b93372,4,1,-0.9962836296911283,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
5,a09ce3b9b833,1,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
0,a1115850bcb8,1,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
2,a12387bc1be3,3,1,-2.2794586916132737,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
1,a14634aae815,5,1,-4.913856407800492,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
1,a174371a71b0,3,1,1.2388998636496087,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
7,a1956d73d403,3,1,-1.2616975863533668,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
1,a1a62d5f08bb,4,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
5,a21a9f65fe4f,1,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
2,a26eecc89b56,9,1,0.6954611824774228,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
3,a2818f285f14,1,1,6.573447969865362,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
6,a290cd939a2a,3,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
5,a2c0b868550c,2,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
4,a2dc998af660,1,1,-1.2616975863533668,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
5,a2e7a4a72fef,1,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
5,a3230ca2cb01,2,1,2.6558751917559964,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
2,a362578e8741,6,1,2.9439716791992105,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
5,a37a284274ee,2,1,-1.2616975863533668,"Cluster 5 · colombiana, colombiano, pasaporte","colombiana, colombiano, pasaporte, colombianos, venezuela, años",#a3557a
3,a3ac0cb9e730,1,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
1,a3bac8f5fb85,2,1,-1.3728153217566337,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
6,a4038b45998a,2,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
3,a426c732d67b,2,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
4,a44cd0fb62fb,1,1,6.573447969865362,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
2,a47a460d4806,3,1,0.33225649379296857,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
3,a4a8889cb093,1,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
2,a4eaf81f7214,3,1,2.9439716791992105,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
4,a4fc719bf1be,5,1,0.3053315248903787,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
0,a532a4c4e4d8,1,1,6.573447969865362,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
7,a57647c83ab8,1,1,-1.2616975863533668,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
3,a57bd1493638,1,1,6.573447969865362,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
6,a59fcec78cc4,3,1,-4.913856407800492,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
1,a5a1de8d5d8f,12,1,1.602104552334063,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
6,a5b1e565a5b6,3,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
4,a5b8a3cf6303,1,1,6.573447969865362,Stuck mid-procedure,"años, biometría, trámite, duplicado, rumv, traslado",#000031
3,a5c1cc164391,1,1,-1.2616975863533668,"Permits, visas and travel","salvoconducto, conducto, pasaporte, salvo, permiso, estudio",#c78fa4
2,a5d221da4a61,2,1,1.6381140864960895,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
1,a5dadd4e8d83,8,1,-1.9756768242184688,Nationality and family papers,"colombiana, pasaporte, años, colombianos, colombiano, ella",#62c8ce
2,a5def76f53e2,3,1,0.33225649379296857,Urgent humanitarian needs,"hospital, ipiales, nuevo, terminal, registrarme, dinero",#009ba4
7,a5f1f43e9efd,4,1,0.697088802701315,Building a livelihood,"emprendimiento, capital, negocio, emprendimientos, emprendedores, empleabilidad",#eef6f5
0,a6249c3b6b96,3,1,-1.2616975863533668,Settling in,"humanitaria, casa, humanitarias, ipiales, documentos, laboral",#a6dfe3
6,a6569a9c9d2e,2,1,-1.2616975863533668,"Cluster 6 · humanitaria, alimentos, humanitarias","humanitaria, alimentos, humanitarias, terminal, bucaramanga, ayudas",#671e42
