cluster_id,user_id,term,weight
1,e5cd8f93170c,tutor,0.006687573560733315
1,e981043c5f84,tutor,0.006687573560733315
1,ef9f4e4bdb30,tutor,0.006687573560733315
1,f9e0a0a060ed,tutor,0.006687573560733315
1,06433e895ee5,migración,0.005944509831762948
1,20338a2364a6,migración,0.005944509831762948
1,33d15dadcc97,migración,0.005944509831762948
1,507f2bfaddcc,migración,0.005944509831762948
1,54f981c3f69d,migración,0.005944509831762948
1,56e476735a0f,migración,0.005944509831762948
1,598560d91722,migración,0.005944509831762948
1,5a525086d92f,migración,0.005944509831762948
1,7d04167f1e95,migración,0.005944509831762948
1,88798bf22b1d,migración,0.005944509831762948
1,8e550e7fc89a,migración,0.017833529495288845
1,9ec54a2a09b9,migración,0.005944509831762948
1,abc4a73d789d,migración,0.005944509831762948
1,afa37845925d,migración,0.005944509831762948
1,c30ddc5d3f63,migración,0.005944509831762948
1,cf7ef4f07578,migración,0.005944509831762948
1,e1ada0b3526e,migración,0.005944509831762948
1,e25d61d034aa,migración,0.005944509831762948
1,e685b0c1941c,migración,0.011889019663525896
1,f3266bd148e4,migración,0.005944509831762948
1,f483ae131fa8,migración,0.005944509831762948
1,0014ad7a21e3,trámite,0.004953758193135789
1,006dab9688be,trámite,0.009907516386271579
1,01b6e41756d9,trámite,0.004953758193135789
1,06433e895ee5,trámite,0.014861274579407368
1,08db054d54ab,trámite,0.004953758193135789
1,5268b84a6948,trámite,0.004953758193135789
1,5af71ce15ba4,trámite,0.004953758193135789
1,7a6ddaad47bb,trámite,0.004953758193135789
1,7d7d7dd617bf,trámite,0.009907516386271579
1,84939de291ed,trámite,0.004953758193135789
1,9d1a7452fdbf,trámite,0.009907516386271579
1,aa4c1039726b,trámite,0.004953758193135789
1,abc4a73d789d,trámite,0.004953758193135789
1,cdf6830413ff,trámite,0.004953758193135789
1,df79cf3d1d84,trámite,0.004953758193135789
1,e25d61d034aa,trámite,0.004953758193135789
1,e685b0c1941c,trámite,0.004953758193135789
1,e981043c5f84,trámite,0.009907516386271579
1,eba15300ac71,trámite,0.004953758193135789
1,f7a00d1f924f,trámite,0.004953758193135789
1,06433e895ee5,rumv,0.009412140566958
1,285ad64669e0,rumv,0.009412140566958
1,72fd8e1853ee,rumv,0.004706070283479
1,7d42365ec542,rumv,0.009412140566958
