user_id,instrument_version,stage_order,stage
cf572fa998a1,v1,0,registration started
cf572fa998a1,v1,1,registration completed
810b3b6725a6,v1,0,registration started
810b3b6725a6,v1,1,registration completed
b2f3c3ce9f2a,v1,0,registration started
b2f3c3ce9f2a,v1,1,registration completed
34ac1091aedb,v1,0,registration started
34ac1091aedb,v1,1,registration completed
8066e0f720f1,v1,0,registration started
8066e0f720f1,v1,1,registration completed
c157e0120f71,v1,0,registration started
c157e0120f71,v1,1,registration completed
7a5f44d8d69d,v1,0,registration started
7a5f44d8d69d,v1,1,registration completed
4ee5c5e82c8e,v1,0,registration started
4ee5c5e82c8e,v1,1,registration completed
fc16229dd20d,v1,0,registration started
fc16229dd20d,v1,1,registration completed
9205d99e1575,v1,0,registration started
9205d99e1575,v1,1,registration completed
20652713bbe8,v1,0,registration started
20652713bbe8,v1,1,registration completed
06b027632b84,v1,0,registration started
06b027632b84,v1,1,registration completed
2a099e053dc3,v1,0,registration started
2a099e053dc3,v1,1,registration completed
7ee3b09b8ecf,v1,0,registration started
7ee3b09b8ecf,v1,1,registration completed
b618739dda80,v1,0,registration started
b618739dda80,v1,1,registration completed
d1a4e92e9378,v1,0,registration started
d1a4e92e9378,v1,1,registration completed
f548a8c08e2b,v1,0,registration started
f548a8c08e2b,v1,1,registration completed
ed727ba8f627,v1,0,registration started
ed727ba8f627,v1,1,registration completed
797bfbba2242,v1,0,registration started
797bfbba2242,v1,1,registration completed
552aa120255f,v1,0,registration started
552aa120255f,v1,1,registration completed
2fee72bc46f1,v1,0,registration started
2fee72bc46f1,v1,1,registration completed
996db8423a02,v1,0,registration started
996db8423a02,v1,1,registration completed
3c3a91dc30f1,v1,0,registration started
3c3a91dc30f1,v1,1,registration completed
4e1805f69c2f,v1,0,registration started
4e1805f69c2f,v1,1,registration completed
f20ce5585f2b,v1,0,registration started
f20ce5585f2b,v1,1,registration completed
f368e7755fa9,v1,0,registration started
f368e7755fa9,v1,1,registration completed
d8cb2af5b5b7,v1,0,registration started
d8cb2af5b5b7,v1,1,registration completed
25b81d68f2ad,v1,0,registration started
25b81d68f2ad,v1,1,registration completed
586bdb9819b7,v1,0,registration started
586bdb9819b7,v1,1,registration completed
41447e385370,v1,0,registration started
41447e385370,v1,1,registration completed
d69c12fc58e3,v1,0,registration started
d69c12fc58e3,v1,1,registration completed
67383a06b253,v1,0,registration started
67383a06b253,v1,1,registration completed
f8326548cfaf,v1,0,registration started
f8326548cfaf,v1,1,registration completed
281d2a2606cb,v1,0,registration started
281d2a2606cb,v1,1,registration completed
1cd14d2af652,v1,0,registration started
1cd14d2af652,v1,1,registration completed
f30ad0e1698d,v1,0,registration started
f30ad0e1698d,v1,1,registration completed
f9c6990c9ee3,v1,0,registration started
f9c6990c9ee3,v1,1,registration completed
9716f9eb2deb,v1,0,registration started
9716f9eb2deb,v1,1,registration completed
7f2a79d2876a,v1,0,registration started
7f2a79d2876a,v1,1,registration completed
59829190fdf2,v1,0,registration started
59829190fdf2,v1,1,registration completed
9b2ccbb84f4f,v1,0,registration started
9b2ccbb84f4f,v1,1,registration completed
3f19ea2f9725,v1,0,registration started
3f19ea2f9725,v1,1,registration completed
a636e0ce8fc1,v1,0,registration started
a636e0ce8fc1,v1,1,registration completed
67b76b55b585,v1,0,registration started
67b76b55b585,v1,1,registration completed
f8568f28e13d,v1,0,registration started
f8568f28e13d,v1,1,registration completed
c5dfb4aa881b,v1,0,registration started
c5dfb4aa881b,v1,1,registration completed
48158d6acbbe,v1,0,registration started
48158d6acbbe,v1,1,registration completed
b424878ca440,v1,0,registration started
b424878ca440,v1,1,registration completed
8fba22e0d099,v1,0,registration started
8fba22e0d099,v1,1,registration completed
a9cf96884101,v1,0,registration started
a9cf96884101,v1,1,registration completed
679187568683,v1,0,registration started
679187568683,v1,1,registration completed
ff7c2262aae0,v1,0,registration started
ff7c2262aae0,v1,1,registration completed
1d59d368fc56,v1,0,registration started
1d59d368fc56,v1,1,registration completed
995ce800305d,v1,0,registration started
995ce800305d,v1,1,registration completed
3c6d838c02cb,v1,0,registration started
3c6d838c02cb,v1,1,registration completed
3473ece97a1d,v1,0,registration started
3473ece97a1d,v1,1,registration completed
b2022f4b0cd7,v1,0,registration started
b2022f4b0cd7,v1,1,registration completed
f6167c66c4ef,v1,0,registration started
f6167c66c4ef,v1,1,registration completed
e5264ccf9bcc,v1,0,registration started
e5264ccf9bcc,v1,1,registration completed
6749a24e3079,v1,0,registration started
6749a24e3079,v1,1,registration completed
1b792d02fb7a,v1,0,registration started
1b792d02fb7a,v1,1,registration completed
babfde6d3412,v1,0,registration started
babfde6d3412,v1,1,registration completed
02a2fb52f2a4,v1,0,registration started
02a2fb52f2a4,v1,1,registration completed
d1f867f3ce0d,v1,0,registration started
d1f867f3ce0d,v1,1,registration completed
1758895a05cd,v1,0,registration started
1758895a05cd,v1,1,registration completed
f3715af00e54,v1,0,registration started
f3715af00e54,v1,1,registration completed
87592a2a6465,v1,0,registration started
87592a2a6465,v1,1,registration completed
e74ceddc78c6,v1,0,registration started
e74ceddc78c6,v1,1,registration completed
066c67042429,v1,0,registration started
066c67042429,v1,1,registration completed
23ef4981c127,v1,0,registration started
23ef4981c127,v1,1,registration completed
e1a3c59b06d0,v1,0,registration started
e1a3c59b06d0,v1,1,registration completed
b27e9e47b8fb,v1,0,registration started
b27e9e47b8fb,v1,1,registration completed
47cb5b1a8a59,v1,0,registration started
47cb5b1a8a59,v1,1,registration completed
a5f1f43e9efd,v1,0,registration started
a5f1f43e9efd,v1,1,registration completed
6c9e53f7f4ef,v1,0,registration started
6c9e53f7f4ef,v1,1,registration completed
2d2fc4526840,v1,0,registration started
2d2fc4526840,v1,1,registration completed
5bee27c5f88a,v1,0,registration started
5bee27c5f88a,v1,1,registration completed
b2a2775276c6,v1,0,registration started
b2a2775276c6,v1,1,registration completed
25bd86f176ac,v1,0,registration started
25bd86f176ac,v1,1,registration completed
a174371a71b0,v1,0,registration started
a174371a71b0,v1,1,registration completed
270feb3e1437,v1,0,registration started
270feb3e1437,v1,1,registration completed
039db1e8437e,v1,0,registration started
039db1e8437e,v1,1,registration completed
92b37813436b,v1,0,registration started
92b37813436b,v1,1,registration completed
caaa97d9df38,v1,0,registration started
caaa97d9df38,v1,1,registration completed
8606c93e8215,v1,0,registration started
8606c93e8215,v1,1,registration completed
ef12e97985dd,v1,0,registration started
ef12e97985dd,v1,1,registration completed
542d5bf23f3e,v1,0,registration started
542d5bf23f3e,v1,1,registration completed
e774b802cdb6,v1,0,registration started
e774b802cdb6,v1,1,registration completed
cea92821b22a,v1,0,registration started
cea92821b22a,v1,1,registration completed
f34166954f03,v1,0,registration started
f34166954f03,v1,1,registration completed
413219f6b2f5,v1,0,registration started
413219f6b2f5,v1,1,registration completed
270749e6b663,v1,0,registration started
270749e6b663,v1,1,registration completed
eabcd4d08636,v1,0,registration started
eabcd4d08636,v1,1,registration completed
bb994c5bd396,v1,0,registration started
bb994c5bd396,v1,1,registration completed
a290cd939a2a,v1,0,registration started
a290cd939a2a,v1,1,registration completed
4ece7132136c,v1,0,registration started
4ece7132136c,v1,1,registration completed
592682b186a6,v1,0,registration started
592682b186a6,v1,1,registration completed
29f8b399f230,v1,0,registration started
29f8b399f230,v1,1,registration completed
c96c06858c0e,v1,0,registration started
c96c06858c0e,v1,1,registration completed
ad8af9706def,v1,0,registration started
ad8af9706def,v1,1,registration completed
c9f50d22d8bb,v1,0,registration started
c9f50d22d8bb,v1,1,registration completed
6c24ed94d0ba,v1,0,registration started
6c24ed94d0ba,v1,1,registration completed
74be8d7a0437,v1,0,registration started
74be8d7a0437,v1,1,registration completed
793e692bb495,v1,0,registration started
793e692bb495,v1,1,registration completed
eaf2c60a5a84,v1,0,registration started
eaf2c60a5a84,v1,1,registration completed
0956cfe71306,v1,0,registration started
0956cfe71306,v1,1,registration completed
401aadf82e30,v1,0,registration started
401aadf82e30,v1,1,registration completed
14a39dcc12e9,v1,0,registration started
14a39dcc12e9,v1,1,registration completed
6e32a879a2b6,v1,0,registration started
6e32a879a2b6,v1,1,registration completed
635d61ff66d8,v1,0,registration started
635d61ff66d8,v1,1,registration completed
18c313934434,v1,0,registration started
18c313934434,v1,1,registration completed
b54b6c4603bf,v1,0,registration started
b54b6c4603bf,v1,1,registration completed
d15954e0f85c,v1,0,registration started
d15954e0f85c,v1,1,registration completed
b57b7afe9499,v1,0,registration started
b57b7afe9499,v1,1,registration completed
e2bde1255941,v1,0,registration started
e2bde1255941,v1,1,registration completed
a3bac8f5fb85,v1,0,registration started
a3bac8f5fb85,v1,1,registration completed
c104e6dc7c09,v1,0,registration started
c104e6dc7c09,v1,1,registration completed
9ceba850c5ea,v1,0,registration started
9ceba850c5ea,v1,1,registration completed
ec6510d8b6f2,v1,0,registration started
ec6510d8b6f2,v1,1,registration completed
d236968734b7,v1,0,registration started
d236968734b7,v1,1,registration completed
7520eba1ff7b,v1,0,registration started
7520eba1ff7b,v1,1,registration completed
93793a5c59bd,v1,0,registration started
93793a5c59bd,v1,1,registration completed
22565df338df,v1,0,registration started
22565df338df,v1,1,registration completed
e31831e73458,v1,0,registration started
e31831e73458,v1,1,registration completed
6b55c36f3989,v1,0,registration started
6b55c36f3989,v1,1,registration completed
0a09225c81bb,v1,0,registration started
0a09225c81bb,v1,1,registration completed
390f8b9d5dd0,v1,0,registration started
390f8b9d5dd0,v1,1,registration completed
f3266bd148e4,v1,0,registration started
f3266bd148e4,v1,1,registration completed
84939de291ed,v1,0,registration started
84939de291ed,v1,1,registration completed
7d9370b38112,v1,0,registration started
7d9370b38112,v1,1,registration completed
a690b42ae9b2,v1,0,registration started
a690b42ae9b2,v1,1,registration completed
e09ac786b0cb,v1,0,registration started
e09ac786b0cb,v1,1,registration completed
73b8bad21088,v1,0,registration started
73b8bad21088,v1,1,registration completed
824fac26ef86,v1,0,registration started
824fac26ef86,v1,1,registration completed
47e074a1b347,v1,0,registration started
47e074a1b347,v1,1,registration completed
618a37c419d0,v1,0,registration started
618a37c419d0,v1,1,registration completed
6cd6ee7f10bd,v1,0,registration started
6cd6ee7f10bd,v1,1,registration completed
baaa2fdf68b4,v1,0,registration started
baaa2fdf68b4,v1,1,registration completed
e6b62393881a,v1,0,registration started
e6b62393881a,v1,1,registration completed
48b0f96ef2dc,v1,0,registration started
48b0f96ef2dc,v1,1,registration completed
4a84bb2b0b3a,v1,0,registration started
4a84bb2b0b3a,v1,1,registration completed
cbda5ff38227,v1,0,registration started
cbda5ff38227,v1,1,registration completed
ee812abbae17,v1,0,registration started
ee812abbae17,v1,1,registration completed
4e12c755f3f2,v1,0,registration started
4e12c755f3f2,v1,1,registration completed
31fa3027303a,v1,0,registration started
31fa3027303a,v1,1,registration completed
a1956d73d403,v1,0,registration started
a1956d73d403,v1,1,registration completed
3a39519569da,v1,0,registration started
3a39519569da,v1,1,registration completed
77915eb2aee4,v1,0,registration started
77915eb2aee4,v1,1,registration completed
289eceb5443b,v1,0,registration started
289eceb5443b,v1,1,registration completed
c55a4293df3e,v1,0,registration started
c55a4293df3e,v1,1,registration completed
9c5018bb02d2,v1,0,registration started
9c5018bb02d2,v1,1,registration completed
f9e0a0a060ed,v1,0,registration started
f9e0a0a060ed,v1,1,registration completed
756b9018a551,v1,0,registration started
756b9018a551,v1,1,registration completed
74608a18e8e4,v1,0,registration started
74608a18e8e4,v1,1,registration completed
fd114b1912b6,v1,0,registration started
fd114b1912b6,v1,1,registration completed
85d2f69e7025,v1,0,registration started
85d2f69e7025,v1,1,registration completed
caf3b8eaa366,v1,0,registration started
caf3b8eaa366,v1,1,registration completed
b129f19d0af2,v1,0,registration started
b129f19d0af2,v1,1,registration completed
8defdff024fe,v1,0,registration started
8defdff024fe,v1,1,registration completed
2ac2ed862408,v1,0,registration started
2ac2ed862408,v1,1,registration completed
1a9cb8c4c8d7,v1,0,registration started
1a9cb8c4c8d7,v1,1,registration completed
0dedc06a8597,v1,0,registration started
0dedc06a8597,v1,1,registration completed
84341a8e0b7e,v1,0,registration started
84341a8e0b7e,v1,1,registration completed
01f1990699e4,v1,0,registration started
01f1990699e4,v1,1,registration completed
195a4d09c595,v1,0,registration started
195a4d09c595,v1,1,registration completed
181cd15e7fad,v1,0,registration started
181cd15e7fad,v1,1,registration completed
8b58df4b6959,v1,0,registration started
8b58df4b6959,v1,1,registration completed
b77be2af25f5,v1,0,registration started
b77be2af25f5,v1,1,registration completed
b779de6d1c61,v1,0,registration started
b779de6d1c61,v1,1,registration completed
4198045631c4,v1,0,registration started
4198045631c4,v1,1,registration completed
608a0ccab9c1,v1,0,registration started
608a0ccab9c1,v1,1,registration completed
cd6b50518b1b,v1,0,registration started
cd6b50518b1b,v1,1,registration completed
ed9ff7f912e4,v1,0,registration started
ed9ff7f912e4,v1,1,registration completed
82b630c8ef69,v1,0,registration started
82b630c8ef69,v1,1,registration completed
b0b6de8acc5e,v1,0,registration started
b0b6de8acc5e,v1,1,registration completed
82f51280bea1,v1,0,registration started
82f51280bea1,v1,1,registration completed
9d46ea5d0c26,v1,0,registration started
9d46ea5d0c26,v1,1,registration completed
9c9245ec7777,v1,0,registration started
9c9245ec7777,v1,1,registration completed
d06dc2279e56,v1,0,registration started
d06dc2279e56,v1,1,registration completed
80ad201aa8cf,v1,0,registration started
80ad201aa8cf,v1,1,registration completed
e9cf95343393,v1,0,registration started
e9cf95343393,v1,1,registration completed
c794cc690e6b,v1,0,registration started
c794cc690e6b,v1,1,registration completed
814c326dbf2d,v1,0,registration started
814c326dbf2d,v1,1,registration completed
fb0e257304b9,v1,0,registration started
fb0e257304b9,v1,1,registration completed
5f526d3090fc,v1,0,registration started
5f526d3090fc,v1,1,registration completed
ef6a542e39a4,v1,0,registration started
ef6a542e39a4,v1,1,registration completed
9034f08998f0,v1,0,registration started
9034f08998f0,v1,1,registration completed
9d1a7452fdbf,v1,0,registration started
9d1a7452fdbf,v1,1,registration completed
28123ed57f59,v1,0,registration started
28123ed57f59,v1,1,registration completed
6916bbbe9f24,v1,0,registration started
6916bbbe9f24,v1,1,registration completed
887c031b831d,v1,0,registration started
887c031b831d,v1,1,registration completed
3616d0442ecb,v1,0,registration started
3616d0442ecb,v1,1,registration completed
70ce2863d110,v1,0,registration started
70ce2863d110,v1,1,registration completed
3f262e866158,v1,0,registration started
3f262e866158,v1,1,registration completed
c9fd45da3964,v1,0,registration started
c9fd45da3964,v1,1,registration completed
bb43b2c76c87,v1,0,registration started
bb43b2c76c87,v1,1,registration completed
7e62b0c9182e,v1,0,registration started
7e62b0c9182e,v1,1,registration completed
afa37845925d,v1,0,registration started
afa37845925d,v1,1,registration completed
720fc1e8e8b0,v1,0,registration started
720fc1e8e8b0,v1,1,registration completed
536770ec7d01,v1,0,registration started
536770ec7d01,v1,1,registration completed
c6b6dd92e42a,v1,0,registration started
c6b6dd92e42a,v1,1,registration completed
5e21d7487e2e,v1,0,registration started
5e21d7487e2e,v1,1,registration completed
5a7576901649,v1,0,registration started
5a7576901649,v1,1,registration completed
b97b1f3ab1ee,v1,0,registration started
b97b1f3ab1ee,v1,1,registration completed
637783960fda,v1,0,registration started
637783960fda,v1,1,registration completed
11fb0eb9d033,v1,0,registration started
11fb0eb9d033,v1,1,registration completed
3dc2b7a2cf9f,v1,0,registration started
3dc2b7a2cf9f,v1,1,registration completed
44bde3a367c7,v1,0,registration started
44bde3a367c7,v1,1,registration completed
86a83f0827ac,v1,0,registration started
86a83f0827ac,v1,1,registration completed
f846ecc165f0,v1,0,registration started
f846ecc165f0,v1,1,registration completed
4b99fb3f7c87,v1,0,registration started
4b99fb3f7c87,v1,1,registration completed
f2ba4d6f6eff,v1,0,registration started
f2ba4d6f6eff,v1,1,registration completed
d73e8ff5d70d,v1,0,registration started
d73e8ff5d70d,v1,1,registration completed
5d9998ca383d,v1,0,registration started
5d9998ca383d,v1,1,registration completed
96045bc947b3,v1,0,registration started
96045bc947b3,v1,1,registration completed
9d01e11966f7,v1,0,registration started
9d01e11966f7,v1,1,registration completed
1120ff7989f4,v1,0,registration started
1120ff7989f4,v1,1,registration completed
40a1c30ed796,v1,0,registration started
40a1c30ed796,v1,1,registration completed
ffad7d7874ca,v1,0,registration started
ffad7d7874ca,v1,1,registration completed
a77977d188c4,v1,0,registration started
a77977d188c4,v1,1,registration completed
7d9370b38112,v1,0,registration started
7d9370b38112,v1,1,registration completed
f8df33a0bed7,v1,0,registration started
f8df33a0bed7,v1,1,registration completed
0b28baceb4e4,v1,0,registration started
0b28baceb4e4,v1,1,registration completed
78f475e11377,v1,0,registration started
78f475e11377,v1,1,registration completed
f64c99d75b45,v1,0,registration started
f64c99d75b45,v1,1,registration completed
5e65b3f3ebf6,v1,0,registration started
5e65b3f3ebf6,v1,1,registration completed
9c3257084b94,v1,0,registration started
9c3257084b94,v1,1,registration completed
df9baf4ae9b4,v1,0,registration started
df9baf4ae9b4,v1,1,registration completed
c3562e2d9349,v1,0,registration started
c3562e2d9349,v1,1,registration completed
c4b98a94949a,v1,0,registration started
c4b98a94949a,v1,1,registration completed
36901242e8a4,v1,0,registration started
36901242e8a4,v1,1,registration completed
3536f17b4707,v1,0,registration started
3536f17b4707,v1,1,registration completed
cfa7562d8642,v2,0,registration started
cfa7562d8642,v2,1,registration completed
0b98d3009cee,v1,0,registration started
0b98d3009cee,v1,1,registration completed
0b98d3009cee,v1,0,registration started
0b98d3009cee,v1,1,registration completed
a4038b45998a,v2,0,registration started
a4038b45998a,v2,1,registration completed
cfa7562d8642,v2,0,registration started
cfa7562d8642,v2,1,registration completed
0b98d3009cee,v1,0,registration started
0b98d3009cee,v1,1,registration completed
58003bf0152d,v2,0,registration started
58003bf0152d,v2,1,registration completed
58003bf0152d,v2,0,registration started
58003bf0152d,v2,1,registration completed
96cae25a3eb7,v1,0,registration started
96cae25a3eb7,v1,1,registration completed
0b98d3009cee,v1,0,registration started
0b98d3009cee,v1,1,registration completed
0bc4e4d3140a,v2,0,registration started
0bc4e4d3140a,v2,2,abandoned
cfa7562d8642,v2,0,registration started
cfa7562d8642,v2,1,registration completed
5e65b3f3ebf6,v1,0,registration started
5e65b3f3ebf6,v1,1,registration completed
178c78255064,v2,0,registration started
178c78255064,v2,1,registration completed
cfa7562d8642,v2,0,registration started
cfa7562d8642,v2,1,registration completed
0b98d3009cee,v1,0,registration started
0b98d3009cee,v1,1,registration completed
0b98d3009cee,v1,0,registration started
0b98d3009cee,v1,1,registration completed
a5def76f53e2,v2,0,registration started
a5def76f53e2,v2,1,registration completed
0b98d3009cee,v1,0,registration started
0b98d3009cee,v1,1,registration completed
f19c866c9fd5,v2,0,registration started
f19c866c9fd5,v2,1,registration completed
64e5fa345723,v2,0,registration started
64e5fa345723,v2,1,registration completed
4f10e7ccb693,v2,0,registration started
4f10e7ccb693,v2,1,registration completed
e4bb3d69fa67,v1,0,registration started
e4bb3d69fa67,v1,1,registration completed
0d396bbbe637,v2,0,registration started
0d396bbbe637,v2,1,registration completed
6d3883ec2cac,v2,0,registration started
6d3883ec2cac,v2,1,registration completed
425a85d298f2,v2,0,registration started
425a85d298f2,v2,1,registration completed
72fd8e1853ee,v2,0,registration started
72fd8e1853ee,v2,1,registration completed
8d99fc65f5d8,v2,0,registration started
8d99fc65f5d8,v2,1,registration completed
d8453c52ba60,v2,0,registration started
d8453c52ba60,v2,2,abandoned
f3141ba1bdbf,v2,0,registration started
f3141ba1bdbf,v2,1,registration completed
cfa7562d8642,v2,0,registration started
cfa7562d8642,v2,1,registration completed
7dcca471d88b,v1,0,registration started
7dcca471d88b,v1,1,registration completed
2f1d63920637,v2,0,registration started
2f1d63920637,v2,1,registration completed
452c08220fe8,v2,0,registration started
452c08220fe8,v2,1,registration completed
c6b6dd92e42a,v1,0,registration started
c6b6dd92e42a,v1,1,registration completed
0982baceacfa,v2,0,registration started
0982baceacfa,v2,1,registration completed
8d35e97c8a4a,v2,0,registration started
8d35e97c8a4a,v2,2,abandoned
0a225e949939,v2,0,registration started
0a225e949939,v2,1,registration completed
57564566869e,v2,0,registration started
57564566869e,v2,1,registration completed
f182c9674a6f,v2,0,registration started
f182c9674a6f,v2,1,registration completed
0bdeeab02ee1,v2,0,registration started
0bdeeab02ee1,v2,1,registration completed
92d93d16ccf9,v2,0,registration started
92d93d16ccf9,v2,1,registration completed
5616952a922d,v2,0,registration started
5616952a922d,v2,1,registration completed
13c2983256df,v2,0,registration started
13c2983256df,v2,1,registration completed
221fa9dcfc72,v1,0,registration started
221fa9dcfc72,v1,1,registration completed
258089dc336d,v2,0,registration started
258089dc336d,v2,1,registration completed
e321fc2db3fa,v2,0,registration started
e321fc2db3fa,v2,1,registration completed
6ae6862863cc,v2,0,registration started
6ae6862863cc,v2,1,registration completed
48b29e9b74b3,v2,0,registration started
48b29e9b74b3,v2,1,registration completed
b259227734f4,v2,0,registration started
b259227734f4,v2,1,registration completed
4d1e482c7da6,v2,0,registration started
4d1e482c7da6,v2,1,registration completed
74a39c4f60d3,v2,0,registration started
74a39c4f60d3,v2,1,registration completed
e86e2bb226cd,v2,0,registration started
e86e2bb226cd,v2,1,registration completed
025cac964aaa,v2,0,registration started
025cac964aaa,v2,1,registration completed
288002336e77,v2,0,registration started
288002336e77,v2,1,registration completed
8c76ab127eda,v2,0,registration started
8c76ab127eda,v2,2,abandoned
a5b8a3cf6303,v2,0,registration started
a5b8a3cf6303,v2,1,registration completed
702f81b87973,v2,0,registration started
702f81b87973,v2,1,registration completed
c44634a0d0af,v2,0,registration started
c44634a0d0af,v2,1,registration completed
54987b876f2a,v1,0,registration started
54987b876f2a,v1,1,registration completed
58bd15dd3b17,v1,0,registration started
58bd15dd3b17,v1,1,registration completed
28cfc1df937a,v2,0,registration started
28cfc1df937a,v2,1,registration completed
1c5abb23d689,v2,0,registration started
1c5abb23d689,v2,1,registration completed
92c906ae713f,v1,0,registration started
92c906ae713f,v1,1,registration completed
2b5a6c0d5350,v2,0,registration started
2b5a6c0d5350,v2,2,abandoned
46f5acd38250,v1,0,registration started
46f5acd38250,v1,1,registration completed
ed77d995c4dd,v2,0,registration started
ed77d995c4dd,v2,1,registration completed
953e3cf164e2,v2,0,registration started
953e3cf164e2,v2,1,registration completed
406a00fa0c7d,v2,0,registration started
406a00fa0c7d,v2,1,registration completed
111ad7eb4be6,v2,0,registration started
111ad7eb4be6,v2,1,registration completed
342348fe0966,v2,0,registration started
342348fe0966,v2,1,registration completed
8bf06bcd9b8d,v2,0,registration started
8bf06bcd9b8d,v2,2,abandoned
e0698cb52450,v2,0,registration started
e0698cb52450,v2,1,registration completed
e61e18e8a539,v2,0,registration started
e61e18e8a539,v2,1,registration completed
fdecf58bbd1b,v2,0,registration started
fdecf58bbd1b,v2,2,abandoned
a5dadd4e8d83,v2,0,registration started
a5dadd4e8d83,v2,1,registration completed
e9007fba3801,v2,0,registration started
e9007fba3801,v2,1,registration completed
e51aa2d7b4dc,v2,0,registration started
e51aa2d7b4dc,v2,1,registration completed
4fd0ea8a5508,v2,0,registration started
4fd0ea8a5508,v2,1,registration completed
3fb5c8b2ceba,v2,0,registration started
3fb5c8b2ceba,v2,2,abandoned
5342526ca7e7,v2,0,registration started
5342526ca7e7,v2,1,registration completed
b05d491de4b3,v2,0,registration started
b05d491de4b3,v2,1,registration completed
a21a9f65fe4f,v2,0,registration started
a21a9f65fe4f,v2,1,registration completed
64ad655a920c,v2,0,registration started
64ad655a920c,v2,1,registration completed
8c0dd341c5ed,v2,0,registration started
8c0dd341c5ed,v2,1,registration completed
91ff28da6cfe,v2,0,registration started
91ff28da6cfe,v2,1,registration completed
d26cb0cae7f8,v2,0,registration started
d26cb0cae7f8,v2,2,abandoned
3599f0b9b4e9,v2,0,registration started
3599f0b9b4e9,v2,1,registration completed
c360da905665,v2,0,registration started
c360da905665,v2,1,registration completed
adc62f73647f,v1,0,registration started
adc62f73647f,v1,1,registration completed
5f86a3974516,v2,0,registration started
5f86a3974516,v2,1,registration completed
3a57ba4e56f1,v2,0,registration started
3a57ba4e56f1,v2,1,registration completed
b97b1f3ab1ee,v1,0,registration started
b97b1f3ab1ee,v1,2,abandoned
b5eb6b5a548a,v2,0,registration started
b5eb6b5a548a,v2,1,registration completed
ec87239959ff,v2,0,registration started
ec87239959ff,v2,1,registration completed
e846935965c0,v1,0,registration started
e846935965c0,v1,1,registration completed
1195052a2705,v2,0,registration started
1195052a2705,v2,1,registration completed
a37a284274ee,v2,0,registration started
a37a284274ee,v2,1,registration completed
d290da81e8e7,v2,0,registration started
d290da81e8e7,v2,1,registration completed
0de98070fca2,v2,0,registration started
0de98070fca2,v2,1,registration completed
f11283a6845d,v1,0,registration started
f11283a6845d,v1,1,registration completed
d254704c670d,v2,0,registration started
d254704c670d,v2,1,registration completed
cddce7294b5b,v2,0,registration started
cddce7294b5b,v2,1,registration completed
c3162b9d1443,v2,0,registration started
c3162b9d1443,v2,1,registration completed
3699dffeee89,v2,0,registration started
3699dffeee89,v2,1,registration completed
1478ba543589,v2,0,registration started
1478ba543589,v2,1,registration completed
79259d704ff7,v2,0,registration started
79259d704ff7,v2,2,abandoned
dd91d1e52f04,v2,0,registration started
dd91d1e52f04,v2,1,registration completed
a370231f9314,v2,0,registration started
a370231f9314,v2,2,abandoned
82e37a8b57e0,v2,0,registration started
82e37a8b57e0,v2,1,registration completed
8483c94fc824,v2,0,registration started
8483c94fc824,v2,1,registration completed
382454408be6,v2,0,registration started
382454408be6,v2,1,registration completed
34c6d4f5c12a,v2,0,registration started
34c6d4f5c12a,v2,1,registration completed
f75b72879f1a,v2,0,registration started
f75b72879f1a,v2,1,registration completed
99527ac5570a,v2,0,registration started
99527ac5570a,v2,1,registration completed
4cc91e57a91d,v2,0,registration started
4cc91e57a91d,v2,1,registration completed
fd7d78747649,v2,0,registration started
fd7d78747649,v2,1,registration completed
605b9bd2c5b5,v2,0,registration started
605b9bd2c5b5,v2,1,registration completed
987992302be3,v2,0,registration started
987992302be3,v2,1,registration completed
c7ce2d12156e,v2,0,registration started
c7ce2d12156e,v2,1,registration completed
9f2d3768beb5,v2,0,registration started
9f2d3768beb5,v2,1,registration completed
7c977f02bfe9,v2,0,registration started
7c977f02bfe9,v2,2,abandoned
dddc6142ec46,v2,0,registration started
dddc6142ec46,v2,1,registration completed
04cb2517ef64,v2,0,registration started
04cb2517ef64,v2,1,registration completed
886c4de0e15e,v2,0,registration started
886c4de0e15e,v2,1,registration completed
d09093012a62,v2,0,registration started
d09093012a62,v2,2,abandoned
8759feb68258,v2,0,registration started
8759feb68258,v2,1,registration completed
445f8c30e657,v2,0,registration started
445f8c30e657,v2,1,registration completed
dfed16440fa7,v1,0,registration started
dfed16440fa7,v1,1,registration completed
fc2b2710562a,v2,0,registration started
fc2b2710562a,v2,1,registration completed
6567fd8b98e1,v2,0,registration started
6567fd8b98e1,v2,1,registration completed
472a699ace80,v2,0,registration started
472a699ace80,v2,1,registration completed
6eedeba579e8,v2,0,registration started
6eedeba579e8,v2,1,registration completed
49d32c03804c,v2,0,registration started
49d32c03804c,v2,1,registration completed
54a45c3fe833,v2,0,registration started
54a45c3fe833,v2,1,registration completed
f6955c0ddf09,v2,0,registration started
f6955c0ddf09,v2,1,registration completed
df2315cbae47,v2,0,registration started
df2315cbae47,v2,2,abandoned
bb9ab96cf213,v2,0,registration started
bb9ab96cf213,v2,1,registration completed
8f94e95702e9,v2,0,registration started
8f94e95702e9,v2,1,registration completed
1244bca63bbc,v2,0,registration started
1244bca63bbc,v2,1,registration completed
712e43e87c9d,v2,0,registration started
712e43e87c9d,v2,1,registration completed
6a8a6553d37c,v2,0,registration started
6a8a6553d37c,v2,1,registration completed
c137032f95d9,v2,0,registration started
c137032f95d9,v2,1,registration completed
0083ec87957f,v2,0,registration started
0083ec87957f,v2,1,registration completed
